Study,Site Number,Site Name,SubjectName,Open Date,Open By,Query Text,Group Name,Response Date,Responded By,Answer Text,Query Closed Date,Closed By,Query Status
ABC TEST TRIAL,492,Site 492,4921492,30-Apr-21,XWM,70987,System,30-Apr-21,HQQ,Updated,6-May-21,DKE,Closed
ABC TEST TRIAL,445,Site 445,4451445,13-Dec-21,KVQ,33599,System,13-Dec-21,JPX,Updated,23-Dec-21,RGT,Closed
ABC TEST TRIAL,334,Site 334,3341334,5-Aug-22,NHS,77382,System,5-Aug-22,MMP,Updated,9-Aug-22,WYE,Closed
ABC TEST TRIAL,479,Site 479,4791479,28-Apr-21,OEP,51770,System,28-Apr-21,QZU,Updated,6-May-21,EBJ,Closed
ABC TEST TRIAL,293,Site 293,2931293,31-May-22,FTT,10163,System,31-May-22,EJS,Updated,1-Jun-22,WTV,Closed
ABC TEST TRIAL,158,Site 158,1581158,6-Jan-22,PFF,82003,System,6-Jan-22,JKX,Updated,7-Jan-22,VOL,Closed
ABC TEST TRIAL,492,Site 492,4921492,19-Dec-22,BAK,37724,System,29-Dec-22,OZT,Updated,9-Jan-23,FKP,Closed
ABC TEST TRIAL,298,Site 298,2981298,11-May-23,PLJ,13067,System,11-May-23,BPC,Updated,15-May-23,TZN,Closed
ABC TEST TRIAL,366,Site 366,3661366,24-Feb-22,SFL,56636,System,24-Feb-22,NHW,Updated,24-Feb-22,PWX,Closed
ABC TEST TRIAL,241,Site 241,2411241,28-Feb-24,OMH,80245,System,28-Feb-24,VSW,Updated,29-Feb-24,RTR,Closed
ABC TEST TRIAL,496,Site 496,4961496,2-May-24,JGE,75622,System,2-May-24,CRX,Updated,3-May-24,IFP,Closed
ABC TEST TRIAL,293,Site 293,2931293,24-Oct-22,BUF,11294,System,24-Oct-22,FHT,Updated,25-Oct-22,UQA,Closed
ABC TEST TRIAL,492,Site 492,4921492,22-Sep-21,PAJ,66267,System,22-Sep-21,NJU,Updated,29-Sep-21,QJN,Closed
ABC TEST TRIAL,158,Site 158,1581158,3-Oct-22,IXS,36362,System,4-Oct-22,NPF,Updated,4-Oct-22,CRL,Closed
ABC TEST TRIAL,460,Site 460,4601460,20-Jul-21,VZT,69655,System,20-Jul-21,ENU,Updated,18-Aug-21,ZHT,Closed
ABC TEST TRIAL,280,Site 280,2801280,20-Apr-23,DMS,50193,System,20-Apr-23,TJH,Updated,25-Apr-23,DOT,Closed
ABC TEST TRIAL,241,Site 241,2411241,24-Jul-24,PNO,12775,System,24-Jul-24,OUU,Updated,24-Jul-24,GVN,Closed
ABC TEST TRIAL,295,Site 295,2951295,3-Nov-22,JYT,12221,System,3-Nov-22,SIM,Updated,3-Nov-22,TDF,Closed
ABC TEST TRIAL,294,Site 294,2941294,16-Mar-21,HKR,15234,System,24-Jun-21,CFK,Updated,30-Jun-21,ILH,Closed
ABC TEST TRIAL,237,Site 237,2371237,15-Sep-22,HMH,49987,System,19-Sep-22,OSO,Updated,20-Sep-22,JOQ,Closed
ABC TEST TRIAL,469,Site 469,4691469,9-Oct-22,ZXZ,98072,System,18-Oct-22,RNV,Updated,18-Oct-22,JQY,Closed
ABC TEST TRIAL,168,Site 168,1681168,29-Jun-21,JSA,87614,System,29-Jun-21,MSL,Updated,30-Jun-21,FLT,Closed
ABC TEST TRIAL,131,Site 131,1311131,19-Sep-23,OFK,45458,System,19-Sep-23,KWO,Updated,19-Sep-23,DAL,Closed
ABC TEST TRIAL,168,Site 168,1681168,4-Nov-21,WBL,34179,System,4-Nov-21,MWF,Updated,15-Nov-21,PCQ,Closed
ABC TEST TRIAL,231,Site 231,2311231,26-Sep-22,SKC,10542,System,25-Oct-22,QTF,Updated,25-Oct-22,QXU,Closed
ABC TEST TRIAL,156,Site 156,1561156,27-Jan-22,FZN,51719,System,27-Jan-22,RHS,Updated,4-Feb-22,BQT,Closed
ABC TEST TRIAL,237,Site 237,2371237,30-Mar-21,MXR,26187,System,24-Jun-21,DUG,Updated,30-Jun-21,ZPN,Closed
ABC TEST TRIAL,460,Site 460,4601460,11-Jun-21,IPN,23542,System,11-Jun-21,LHE,Updated,30-Jun-21,TWI,Closed
ABC TEST TRIAL,404,Site 404,4041404,17-May-22,XHD,57920,System,17-May-22,NNP,Updated,17-May-22,YOY,Closed
ABC TEST TRIAL,301,Site 301,3011301,18-Jan-24,VJM,33964,System,18-Jan-24,ZVM,Updated,22-Jan-24,SXN,Closed
ABC TEST TRIAL,334,Site 334,3341334,15-Dec-22,TSU,97060,System,15-Dec-22,RTR,Updated,19-Dec-22,BKX,Closed
ABC TEST TRIAL,388,Site 388,3881388,9-Nov-21,ATG,81250,System,9-Nov-21,FZH,Updated,15-Nov-21,YFA,Closed
ABC TEST TRIAL,168,Site 168,1681168,16-Dec-21,TSM,95407,System,16-Dec-21,OCZ,Updated,23-Dec-21,BXK,Closed
ABC TEST TRIAL,293,Site 293,2931293,31-Mar-23,VNU,46255,System,31-Mar-23,XRA,Updated,4-Apr-23,UGW,Closed
ABC TEST TRIAL,241,Site 241,2411241,24-Aug-22,AGN,12973,System,31-Aug-22,VZO,Updated,31-Aug-22,GRF,Closed
ABC TEST TRIAL,295,Site 295,2951295,7-May-22,ZOF,20856,System,7-May-22,SZM,Updated,7-May-22,FYQ,Closed
ABC TEST TRIAL,158,Site 158,1581158,14-Sep-22,TDK,18906,System,14-Sep-22,SZJ,Updated,20-Sep-22,ZXO,Closed
ABC TEST TRIAL,293,Site 293,2931293,7-May-22,SSR,9025,System,11-Jul-22,JZR,Updated,18-Jul-22,XWG,Closed
ABC TEST TRIAL,294,Site 294,2941294,26-Sep-22,CJO,84136,System,25-Oct-22,OON,Updated,25-Oct-22,QPC,Closed
ABC TEST TRIAL,496,Site 496,4961496,10-May-22,PWM,98184,System,10-May-22,UCK,Updated,10-May-22,UPB,Closed
ABC TEST TRIAL,132,Site 132,1321132,9-Nov-22,UPN,42058,System,9-Nov-22,XSS,Updated,10-Nov-22,ANA,Closed
ABC TEST TRIAL,388,Site 388,3881388,2-Jul-21,DQD,13326,System,2-Jul-21,QIA,Updated,11-Jul-21,JCS,Closed
ABC TEST TRIAL,322,Site 322,3221322,16-Apr-21,DKW,62018,System,16-Apr-21,KWS,Updated,6-May-21,HKT,Closed
ABC TEST TRIAL,298,Site 298,2981298,21-Mar-24,LUY,69652,System,21-Mar-24,OZH,Updated,22-Mar-24,UTP,Closed
ABC TEST TRIAL,492,Site 492,4921492,14-Oct-21,NRY,42076,System,14-Oct-21,MLZ,Updated,14-Oct-21,BFF,Closed
ABC TEST TRIAL,492,Site 492,4921492,24-Nov-22,PAA,33015,System,15-Dec-22,RCK,Updated,19-Dec-22,NQF,Closed
ABC TEST TRIAL,496,Site 496,4961496,17-Jan-23,BHZ,50929,System,17-Jan-23,NEI,Updated,17-Jan-23,WOO,Closed
ABC TEST TRIAL,280,Site 280,2801280,5-Mar-21,PUV,54268,System,5-Mar-21,AWR,Updated,2-Apr-21,NDW,Closed
ABC TEST TRIAL,154,Site 154,1541154,28-Feb-23,RXS,23375,System,28-Feb-23,TJZ,Updated,28-Feb-23,NSP,Closed
ABC TEST TRIAL,178,Site 178,1781178,25-Mar-21,HAD,70855,System,24-Jun-21,HCY,Updated,30-Jun-21,BTR,Closed
ABC TEST TRIAL,158,Site 158,1581158,27-Oct-22,CUP,49006,System,27-Oct-22,UMQ,Updated,27-Oct-22,VQQ,Closed
ABC TEST TRIAL,293,Site 293,2931293,3-Jul-24,LKF,15642,System,3-Jul-24,COC,Updated,17-Jul-24,ZTL,Closed
ABC TEST TRIAL,295,Site 295,2951295,5-Apr-21,JZG,7723,System,24-Jun-21,HMF,Updated,30-Jun-21,TXN,Closed
ABC TEST TRIAL,447,Site 447,4471447,30-Jan-23,TGH,99012,System,30-Jan-23,RRP,Updated,30-Jan-23,XJC,Closed
ABC TEST TRIAL,347,Site 347,3471347,14-Feb-22,FCH,54403,System,14-Feb-22,YXN,Updated,21-Feb-22,GLR,Closed
ABC TEST TRIAL,496,Site 496,4961496,27-Dec-22,IKD,54197,System,27-Dec-22,DVT,Updated,28-Dec-22,ICI,Closed
ABC TEST TRIAL,381,Site 381,3811381,15-Dec-22,FKL,3369,System,15-Dec-22,HCS,Updated,19-Dec-22,ANQ,Closed
ABC TEST TRIAL,323,Site 323,3231323,19-Aug-21,PKK,81744,System,19-Aug-21,XVF,Updated,10-Sep-21,UEC,Closed
ABC TEST TRIAL,294,Site 294,2941294,17-Jan-23,MDC,13644,System,17-Jan-23,TVP,Updated,17-Jan-23,CSH,Closed
ABC TEST TRIAL,344,Site 344,3441344,17-Nov-22,IPU,44828,System,17-Nov-22,RQJ,Updated,18-Nov-22,CXK,Closed
ABC TEST TRIAL,256,Site 256,2561256,22-Jul-22,BDH,9840,System,2-Aug-22,CTY,Updated,4-Aug-22,NWN,Closed
ABC TEST TRIAL,301,Site 301,3011301,6-Jan-22,REJ,Temperature is outside normal range. Please review and update or confirm value entered.,System,6-Jan-22,TIE,Updated,7-Jan-22,PIB,Closed
ABC TEST TRIAL,381,Site 381,3811381,14-Jul-22,IBR,Temperature is outside normal range. Please review and update or confirm value entered.,System,14-Jul-22,QLK,Updated,18-Jul-22,XVH,Closed
ABC TEST TRIAL,366,Site 366,3661366,28-Apr-22,AQE,Temperature is outside normal range. Please review and update or confirm value entered.,System,28-Apr-22,LMI,Updated,28-Apr-22,DXD,Closed
ABC TEST TRIAL,294,Site 294,2941294,3-Aug-23,UNB,Temperature is outside normal range. Please review and update or confirm value entered.,System,3-Aug-23,NGV,Updated,3-Aug-23,TXI,Closed
ABC TEST TRIAL,391,Site 391,3911391,23-Sep-22,JDR,Temperature is outside normal range. Please review and update or confirm value entered.,System,18-Oct-22,ANS,Updated,18-Oct-22,SRZ,Closed
ABC TEST TRIAL,183,Site 183,1831183,19-Dec-22,RHY,Temperature is outside normal range. Please review and update or confirm value entered.,System,19-Dec-22,LOK,Updated,19-Dec-22,AYN,Closed
ABC TEST TRIAL,323,Site 323,3231323,10-May-21,HLI,Temperature is outside normal range. Please review and update or confirm value entered.,System,10-May-21,EEZ,Updated,30-Jun-21,LAJ,Closed
ABC TEST TRIAL,381,Site 381,3811381,18-May-24,QVR,Temperature is outside normal range. Please review and update or confirm value entered.,System,18-May-24,EWB,Updated,20-May-24,OCF,Closed
ABC TEST TRIAL,107,Site 107,1071107,9-Oct-22,AHP,Temperature is outside normal range. Please review and update or confirm value entered.,System,18-Oct-22,QJM,Updated,18-Oct-22,WOG,Closed
ABC TEST TRIAL,294,Site 294,2941294,10-Jan-24,UWB,Temperature is outside normal range. Please review and update or confirm value entered.,System,10-Jan-24,FGL,Updated,15-Jan-24,OLE,Closed
ABC TEST TRIAL,429,Site 429,4291429,7-Apr-23,UTH,Temperature is outside normal range. Please review and update or confirm value entered.,System,7-Apr-23,SAK,Updated,10-Apr-23,TTF,Closed
ABC TEST TRIAL,496,Site 496,4961496,18-Mar-24,TLG,Temperature is outside normal range. Please review and update or confirm value entered.,System,18-Mar-24,DQA,Updated,18-Mar-24,PCU,Closed
ABC TEST TRIAL,195,Site 195,1951195,26-Oct-23,ZKA,Temperature is outside normal range. Please review and update or confirm value entered.,System,26-Oct-23,TSV,Updated,27-Oct-23,NBI,Closed
ABC TEST TRIAL,388,Site 388,3881388,17-Sep-24,TQS,Temperature is outside normal range. Please review and update or confirm value entered.,System,17-Sep-24,BFK,Updated,26-Sep-24,GLR,Closed
ABC TEST TRIAL,496,Site 496,4961496,22-Feb-22,ERY,Temperature is outside normal range. Please review and update or confirm value entered.,System,22-Feb-22,CVQ,Updated,24-Feb-22,ESY,Closed
ABC TEST TRIAL,447,Site 447,4471447,21-Jan-22,MGF,Temperature is outside normal range. Please review and update or confirm value entered.,System,21-Jan-22,IPU,Updated,21-Jan-22,NKT,Closed
ABC TEST TRIAL,156,Site 156,1561156,15-Dec-22,VQU,Temperature is outside normal range. Please review and update or confirm value entered.,System,15-Dec-22,TAI,Updated,19-Dec-22,NYE,Closed
ABC TEST TRIAL,496,Site 496,4961496,25-Mar-24,BHB,Temperature is outside normal range. Please review and update or confirm value entered.,System,3-Apr-24,GZK,Updated,3-Apr-24,TCR,Closed
ABC TEST TRIAL,295,Site 295,2951295,17-Feb-23,DKN,Temperature is outside normal range. Please review and update or confirm value entered.,System,17-Feb-23,AYM,Updated,21-Feb-23,OVS,Closed
ABC TEST TRIAL,381,Site 381,3811381,11-May-23,KCS,Temperature is outside normal range. Please review and update or confirm value entered.,System,11-May-23,JLU,Updated,15-May-23,QKD,Closed
ABC TEST TRIAL,306,Site 306,3061306,11-May-22,BJR,Temperature is outside normal range. Please review and update or confirm value entered.,System,11-May-22,KOD,Updated,16-May-22,NXJ,Closed
ABC TEST TRIAL,183,Site 183,1831183,2-Jul-21,NLD,Temperature is outside normal range. Please review and update or confirm value entered.,System,2-Jul-21,DMC,Updated,11-Jul-21,CFB,Closed
ABC TEST TRIAL,445,Site 445,4451445,2-Jun-22,WHG,Temperature is outside normal range. Please review and update or confirm value entered.,System,2-Jun-22,UJM,Updated,3-Jun-22,SIZ,Closed
ABC TEST TRIAL,301,Site 301,3011301,22-Nov-21,DDJ,Temperature is outside normal range. Please review and update or confirm value entered.,System,22-Nov-21,TRN,Updated,25-Nov-21,UYB,Closed
ABC TEST TRIAL,479,Site 479,4791479,24-Aug-23,AAW,Temperature is outside normal range. Please review and update or confirm value entered.,System,24-Aug-23,HPF,Updated,24-Aug-23,TBQ,Closed
ABC TEST TRIAL,154,Site 154,1541154,7-Nov-22,POQ,Temperature is outside normal range. Please review and update or confirm value entered.,System,7-Nov-22,UTV,Updated,7-Nov-22,CWZ,Closed
ABC TEST TRIAL,323,Site 323,3231323,5-Jul-22,ZYY,Temperature is outside normal range. Please review and update or confirm value entered.,System,5-Jul-22,KLG,Updated,5-Jul-22,TUN,Closed
ABC TEST TRIAL,237,Site 237,2371237,28-Dec-23,RBN,Temperature is outside normal range. Please review and update or confirm value entered.,System,28-Dec-23,NSE,Updated,4-Jan-24,JMQ,Closed
ABC TEST TRIAL,496,Site 496,4961496,16-Jun-23,CBC,Temperature is outside normal range. Please review and update or confirm value entered.,System,16-Jun-23,ICP,Updated,16-Jun-23,LNN,Closed
ABC TEST TRIAL,347,Site 347,3471347,11-Jan-23,BHX,Temperature is outside normal range. Please review and update or confirm value entered.,System,11-Jan-23,WTD,Updated,12-Jan-23,ONU,Closed
ABC TEST TRIAL,294,Site 294,2941294,15-Jan-24,ONB,Temperature is outside normal range. Please review and update or confirm value entered.,System,15-Jan-24,LID,Updated,15-Jan-24,FKM,Closed
ABC TEST TRIAL,293,Site 293,2931293,5-Aug-22,FXS,Temperature is outside normal range. Please review and update or confirm value entered.,System,5-Aug-22,EEE,Updated,9-Aug-22,HQV,Closed
ABC TEST TRIAL,262,Site 262,2621262,6-Feb-24,BBY,Temperature is outside normal range. Please review and update or confirm value entered.,System,6-Feb-24,YIN,Updated,6-Feb-24,XIW,Closed
ABC TEST TRIAL,295,Site 295,2951295,21-Dec-20,GDA,Temperature is outside normal range. Please review and update or confirm value entered.,System,21-Dec-20,HNT,Updated,8-Feb-21,NSG,Closed
ABC TEST TRIAL,154,Site 154,1541154,15-Feb-22,XJL,Temperature is outside normal range. Please review and update or confirm value entered.,System,15-Feb-22,PVV,Updated,21-Feb-22,WOS,Closed
ABC TEST TRIAL,366,Site 366,3661366,8-Sep-23,QSU,Temperature is outside normal range. Please review and update or confirm value entered.,System,8-Sep-23,KJW,Updated,11-Sep-23,MYT,Closed
ABC TEST TRIAL,262,Site 262,2621262,26-Sep-22,AAQ,Temperature is outside normal range. Please review and update or confirm value entered.,System,27-Sep-22,LEI,Updated,28-Sep-22,FNT,Closed
ABC TEST TRIAL,124,Site 124,1241124,21-Apr-22,OWL,Temperature is outside normal range. Please review and update or confirm value entered.,System,21-Apr-22,RZB,Updated,22-Apr-22,AQR,Closed
ABC TEST TRIAL,183,Site 183,1831183,19-May-23,UFT,Temperature is outside normal range. Please review and update or confirm value entered.,System,19-May-23,JVT,Updated,19-May-23,PYS,Closed
ABC TEST TRIAL,262,Site 262,2621262,19-Feb-21,SPE,Temperature is outside normal range. Please review and update or confirm value entered.,System,19-Feb-21,LUQ,Updated,2-Apr-21,WLC,Closed
ABC TEST TRIAL,132,Site 132,1321132,27-Jul-23,VEP,Temperature is outside normal range. Please review and update or confirm value entered.,System,27-Jul-23,VAO,Updated,28-Jul-23,PWE,Closed
ABC TEST TRIAL,347,Site 347,3471347,5-Sep-23,AFR,Temperature is outside normal range. Please review and update or confirm value entered.,System,5-Sep-23,NPI,Updated,6-Sep-23,SQZ,Closed
ABC TEST TRIAL,132,Site 132,1321132,6-May-21,BEZ,Temperature is outside normal range. Please review and update or confirm value entered.,System,6-May-21,JGT,Updated,6-May-21,RYC,Closed
ABC TEST TRIAL,452,Site 452,4521452,23-Mar-23,DHF,Temperature is outside normal range. Please review and update or confirm value entered.,System,23-Mar-23,LZH,Updated,24-Mar-23,CSQ,Closed
ABC TEST TRIAL,322,Site 322,3221322,9-Feb-23,OBB,Temperature is outside normal range. Please review and update or confirm value entered.,System,9-Feb-23,DIC,Updated,9-Feb-23,XLZ,Closed
ABC TEST TRIAL,241,Site 241,2411241,12-Aug-24,UTK,Temperature is outside normal range. Please review and update or confirm value entered.,System,12-Aug-24,XOL,Updated,20-Aug-24,TBA,Closed
ABC TEST TRIAL,323,Site 323,3231323,7-May-22,OGK,Temperature is outside normal range. Please review and update or confirm value entered.,System,23-May-22,CIQ,Updated,27-May-22,MHA,Closed
ABC TEST TRIAL,323,Site 323,3231323,10-Jun-21,FCL,Temperature is outside normal range. Please review and update or confirm value entered.,System,10-Jun-21,XCC,Updated,30-Jun-21,IHP,Closed
ABC TEST TRIAL,293,Site 293,2931293,25-Aug-23,CGH,Temperature is outside normal range. Please review and update or confirm value entered.,System,28-Aug-23,CEG,Updated,28-Aug-23,CKB,Closed
ABC TEST TRIAL,293,Site 293,2931293,30-Sep-24,OYW,Temperature is outside normal range. Please review and update or confirm value entered.,System,9-Oct-24,RLF,Updated,30-Oct-24,WET,Closed
ABC TEST TRIAL,404,Site 404,4041404,19-Feb-21,UAO,Temperature is outside normal range. Please review and update or confirm value entered.,System,19-Feb-21,WTL,Updated,2-Apr-21,JJS,Closed
ABC TEST TRIAL,452,Site 452,4521452,27-Jul-23,GAH,Temperature is outside normal range. Please review and update or confirm value entered.,System,27-Jul-23,IOG,Updated,28-Jul-23,CMC,Closed
ABC TEST TRIAL,256,Site 256,2561256,22-Aug-24,WVB,Temperature is outside normal range. Please review and update or confirm value entered.,System,22-Aug-24,UUQ,Updated,27-Aug-24,OVV,Closed
ABC TEST TRIAL,447,Site 447,4471447,11-Oct-21,MZT,Temperature is outside normal range. Please review and update or confirm value entered.,System,11-Oct-21,YTV,Updated,14-Oct-21,OKS,Closed
ABC TEST TRIAL,479,Site 479,4791479,11-Apr-23,SCX,Temperature is outside normal range. Please review and update or confirm value entered.,System,11-Apr-23,BRW,Updated,11-Apr-23,TAQ,Closed
ABC TEST TRIAL,452,Site 452,4521452,11-Mar-22,GKH,Temperature is outside normal range. Please review and update or confirm value entered.,System,11-Mar-22,LXD,Updated,17-Mar-22,ZUP,Closed
ABC TEST TRIAL,479,Site 479,4791479,19-Jun-24,MHY,Temperature is outside normal range. Please review and update or confirm value entered.,System,19-Jun-24,UAD,Updated,19-Jun-24,SJT,Closed
ABC TEST TRIAL,301,Site 301,3011301,25-Nov-21,ATO,Temperature is outside normal range. Please review and update or confirm value entered.,System,25-Nov-21,EJI,Updated,25-Nov-21,TMF,Closed
ABC TEST TRIAL,107,Site 107,1071107,12-May-23,CDV,Temperature is outside normal range. Please review and update or confirm value entered.,System,12-May-23,KFK,Updated,12-May-23,INA,Closed
ABC TEST TRIAL,488,Site 488,4881488,17-Jan-23,NAG,Temperature is outside normal range. Please review and update or confirm value entered.,System,17-Jan-23,AZQ,Updated,17-Jan-23,NLT,Closed
ABC TEST TRIAL,469,Site 469,4691469,1-Feb-23,FAY,Temperature is outside normal range. Please review and update or confirm value entered.,System,1-Feb-23,QXE,Updated,1-Feb-23,DGG,Closed
ABC TEST TRIAL,479,Site 479,4791479,27-Sep-23,VKR,Temperature is outside normal range. Please review and update or confirm value entered.,System,27-Sep-23,IUP,Updated,29-Sep-23,QLS,Closed
ABC TEST TRIAL,294,Site 294,2941294,29-Jan-23,BUL,Temperature is outside normal range. Please review and update or confirm value entered.,System,29-Jan-23,BSH,Updated,30-Jan-23,IBB,Closed
ABC TEST TRIAL,178,Site 178,1781178,26-May-21,SFH,Temperature is outside normal range. Please review and update or confirm value entered.,System,26-May-21,GCX,Updated,30-Jun-21,OCI,Closed
ABC TEST TRIAL,241,Site 241,2411241,5-Jul-22,VBS,Temperature is outside normal range. Please review and update or confirm value entered.,System,5-Jul-22,FLP,Updated,5-Jul-22,KTV,Closed
ABC TEST TRIAL,231,Site 231,2311231,3-Aug-23,VKU,Temperature is outside normal range. Please review and update or confirm value entered.,System,3-Aug-23,GBE,Updated,3-Aug-23,NSA,Closed
ABC TEST TRIAL,479,Site 479,4791479,12-Nov-21,JGN,Temperature is outside normal range. Please review and update or confirm value entered.,System,12-Nov-21,WJP,Updated,15-Nov-21,VZC,Closed
ABC TEST TRIAL,357,Site 357,3571357,27-Mar-23,VRV,Temperature is outside normal range. Please review and update or confirm value entered.,System,31-Mar-23,NKS,Updated,4-Apr-23,PGE,Closed
ABC TEST TRIAL,262,Site 262,2621262,14-Sep-22,QXQ,Temperature is outside normal range. Please review and update or confirm value entered.,System,14-Sep-22,ISF,Updated,20-Sep-22,EXT,Closed
ABC TEST TRIAL,107,Site 107,1071107,16-Feb-23,LVV,Temperature is outside normal range. Please review and update or confirm value entered.,System,16-Feb-23,ALL,Updated,21-Feb-23,XOP,Closed
ABC TEST TRIAL,301,Site 301,3011301,5-Oct-23,KCP,Temperature is outside normal range. Please review and update or confirm value entered.,System,5-Oct-23,IPJ,Updated,5-Oct-23,BIL,Closed
ABC TEST TRIAL,294,Site 294,2941294,1-Sep-22,FLO,Temperature is outside normal range. Please review and update or confirm value entered.,System,1-Sep-22,BOR,Updated,2-Sep-22,LXO,Closed
ABC TEST TRIAL,452,Site 452,4521452,28-Dec-23,WYP,Temperature is outside normal range. Please review and update or confirm value entered.,System,28-Dec-23,YME,Updated,5-Jan-24,UEO,Closed
ABC TEST TRIAL,322,Site 322,3221322,22-Jul-22,NIG,Temperature is outside normal range. Please review and update or confirm value entered.,System,27-Jul-22,MOO,Updated,29-Jul-22,BRJ,Closed
ABC TEST TRIAL,301,Site 301,3011301,17-Mar-23,CEP,Temperature is outside normal range. Please review and update or confirm value entered.,System,31-Mar-23,NSW,Updated,4-Apr-23,TBO,Closed
ABC TEST TRIAL,267,Site 267,2671267,13-Jun-23,ZUZ,Temperature is outside normal range. Please review and update or confirm value entered.,System,13-Jun-23,EZH,Updated,13-Jun-23,SPD,Closed
ABC TEST TRIAL,445,Site 445,4451445,20-Feb-23,ECX,Temperature is outside normal range. Please review and update or confirm value entered.,System,20-Feb-23,WZB,Updated,21-Feb-23,HKG,Closed
ABC TEST TRIAL,322,Site 322,3221322,19-Jan-24,AMG,Temperature is outside normal range. Please review and update or confirm value entered.,System,26-Jan-24,DPU,Updated,30-Jan-24,QEY,Closed
ABC TEST TRIAL,124,Site 124,1241124,10-Aug-21,KDM,Temperature is outside normal range. Please review and update or confirm value entered.,System,10-Aug-21,BCP,Updated,18-Aug-21,VCR,Closed
ABC TEST TRIAL,452,Site 452,4521452,27-Apr-21,UDE,Temperature is outside normal range. Please review and update or confirm value entered.,System,29-Jun-21,IVW,Updated,30-Jun-21,HKT,Closed
ABC TEST TRIAL,154,Site 154,1541154,20-Dec-23,IYB,Temperature is outside normal range. Please review and update or confirm value entered.,System,20-Dec-23,GHR,Updated,5-Jan-24,CMR,Closed
ABC TEST TRIAL,479,Site 479,4791479,9-Jul-24,YHD,Temperature is outside normal range. Please review and update or confirm value entered.,System,9-Jul-24,SYA,Updated,17-Jul-24,QAI,Closed
ABC TEST TRIAL,306,Site 306,3061306,10-Feb-22,DMP,Temperature is outside normal range. Please review and update or confirm value entered.,System,10-Feb-22,PZO,Updated,21-Feb-22,QIE,Closed
ABC TEST TRIAL,381,Site 381,3811381,28-Mar-23,ZES,Temperature is outside normal range. Please review and update or confirm value entered.,System,28-Mar-23,LIA,Updated,28-Mar-23,LLO,Closed
ABC TEST TRIAL,323,Site 323,3231323,4-Nov-21,OZC,Temperature is outside normal range. Please review and update or confirm value entered.,System,4-Nov-21,FQR,Updated,15-Nov-21,OOG,Closed
ABC TEST TRIAL,306,Site 306,3061306,15-Dec-22,VYW,Temperature is outside normal range. Please review and update or confirm value entered.,System,16-Dec-22,WCL,Updated,19-Dec-22,GRU,Closed
ABC TEST TRIAL,280,Site 280,2801280,27-Sep-23,GKJ,Temperature is outside normal range. Please review and update or confirm value entered.,System,27-Sep-23,MBY,Updated,29-Sep-23,ELC,Closed
ABC TEST TRIAL,241,Site 241,2411241,15-Feb-24,LFC,Temperature is outside normal range. Please review and update or confirm value entered.,System,15-Feb-24,VFN,Updated,19-Feb-24,FUZ,Closed
ABC TEST TRIAL,255,Site 255,2551255,23-Jun-22,NLA,Temperature is outside normal range. Please review and update or confirm value entered.,System,23-Jun-22,MUB,Updated,24-Jun-22,GEG,Closed
ABC TEST TRIAL,445,Site 445,4451445,17-Mar-23,KWE,Temperature is outside normal range. Please review and update or confirm value entered.,System,17-Mar-23,GSW,Updated,21-Mar-23,FBZ,Closed
ABC TEST TRIAL,298,Site 298,2981298,9-Jun-22,RFA,Temperature is outside normal range. Please review and update or confirm value entered.,System,9-Jun-22,CVT,Updated,13-Jun-22,UQF,Closed
ABC TEST TRIAL,298,Site 298,2981298,17-Jan-23,BFK,Temperature is outside normal range. Please review and update or confirm value entered.,System,17-Jan-23,YQK,Updated,17-Jan-23,IWD,Closed
ABC TEST TRIAL,237,Site 237,2371237,30-Mar-23,ZZU,Temperature is outside normal range. Please review and update or confirm value entered.,System,30-Mar-23,UCD,Updated,30-Mar-23,RWE,Closed
ABC TEST TRIAL,237,Site 237,2371237,21-Jul-22,CXA,Temperature is outside normal range. Please review and update or confirm value entered.,System,21-Jul-22,QWQ,Updated,22-Jul-22,QZX,Closed
ABC TEST TRIAL,306,Site 306,3061306,30-May-23,GKB,Temperature is outside normal range. Please review and update or confirm value entered.,System,1-Jun-23,KMV,Updated,1-Jun-23,VST,Closed
ABC TEST TRIAL,492,Site 492,4921492,16-Nov-22,VYK,Temperature is outside normal range. Please review and update or confirm value entered.,System,16-Nov-22,HMF,Updated,16-Nov-22,NWX,Closed
